sample_id,body_text,uid_email,annotator_2_A,annotator_2_B,annotator_2_C,annotator_2_notes
62,"Today, I voted to acquit President Donald Trump on both articles of impeachment in the United States Senate. [[URL REDACTED]]
Dear Alex,
Today, I voted to acquit President Donald Trump on both articles of impeachment in the United States Senate.
First, I am glad the Senate soundly rejected impeachment and did not remove President Trump from office.
The articles of impeachment brought to the Senate from the Democrats in the House of Representatives represent an assault on the presidency itself and the weaponization of impeachment as a political tool.
I also believe that the impeachment effort was driven by a level of partisanship and 'Ends Justify the Means' behavior the American people have rejected.
The proper way to end this matter was a vote to acquit and allow the American people to vote for or against President Trump in November – not to remove him from office and prevent him from running for reelection.
Finally, I have detailed my views below if you want additional information about how I reached my decision on this important vote.
Sincerely,
Lindsey Graham
Lindsey Graham
United States Senator
* * *
THE PROCESS USED IN THE HOUSE TO CONSTRUCT THE ARTICLES OF IMPEACHMENT WAS FLAWED:
I feel compelled to condemn the impeachment process used in the House of Representatives because I believe it was devoid of basic, fundamental due process.
This impeachment was completed within 78 days and had a spirit of partisanship and revenge that, if accepted by the Senate, would lead to the weaponization of impeachment against future presidents.
In the House of Representatives:
* President Trump was entirely shut out of the evidence gathering stage in the House Intelligence Committee.
* President Trump was denied the right to counsel, right to cross-examine, and right to call witnesses.
* Much of the evidence gathered against President Trump by the House Intelligence Committee consisted of inadmissible hearsay.
* The House Judiciary Committee Impeachment hearings were, for lack of a better term, a sham.
More importantly, during the Senate trial the House managers admitted the reason they did not seek testimony from President Trump's closest advisers – former National Security Adviser John Bolton, Secretary of State Mike Pompeo, and Acting Chief of Staff Mick Mulvaney – was because it would have required them to go to court and slowed their effort to impeach President Trump before the presidential election began.
It was a calculated decision to deal the courts out of President Trump's impeachment inquiry due to a political timetable.
With today's Senate vote to acquit President Trump, I hope the Senate has sent a clear message that this should never, ever happen again.
THE CASE AGAINST THE ARTICLES OF IMPEACHMENT:
As to the substance of the allegations against President Trump:
The Obstruction of Congress article is literally impeaching the President because he chose to follow the advice of the White House Counsel, the Department of Justice and was willing to use constitutional privileges in a manner consistent with every other president.
This article should be soundly rejected, not only in this case, but also in the future. Whether one likes President Trump or not, he is the president and has privileges attached to his office. To impeach him for exercising those privileges is unprecedented.
The Abuse of Power article of impeachment is beyond vague, does not allege criminal misconduct, and requires the Senate to engage in a subjective analysis of President Trump's motives and actions. It also represents an existential threat to the presidency.
The House managers argued the sole and exclusive purpose of freezing aid to Ukraine was for the private, political benefit of President Trump. It is clear to me that there is ample evidence that the actions of Hunter Biden and Vice President Biden were inappropriate and undercut American foreign policy.
Moreover, there was evidence in the record that officials in Ukraine were actively speaking against candidate Trump and were pulling for former Secretary of State Clinton. Based on the overwhelming amount of evidence of inappropriate behavior by the Bidens and statements by State Department officials about certain Ukrainians' beliefs that one American candidate would be better than the other would, I found it eminently reasonable for the President to be concerned about corruption in Ukraine, election interference, and the behavior of Vice President Biden and his son, Hunter.
It remains hard for me to believe that Vice President Biden was an effective messenger for reform efforts in Ukraine while his son Hunter was receiving $3 million from Burisma, one of Ukraine's most corrupt companies.
It is obvious to me that after the Mueller Report, President Trump viewed the House impeachment inquiry as a gross double standard when it comes to investigations. The House launched an investigation into his phone call with President Zelensky. At the same time, the House showed no interest in the actions of Vice President Biden and Hunter Biden.
The President, in my view, was justified in asking the Ukrainians to look into the circumstances surrounding the firing of Ukrainian Prosecutor General Viktor Shokin, who was investigating Burisma, and whether his termination benefited Hunter Biden and Burisma.
It is clear to me that the phone call focused on burden sharing, corruption, and election interference in an appropriate manner. The most vexing question was how President Trump was supposed to deal with these legitimate concerns.
THE HOUSE DOUBLE STANDARD:
The House managers suggest that President Trump could not have asked the Attorney General to investigate these concerns because that would be equivalent to President Trump asking for an investigation of a political rival. However, in the next moment, the House managers declare the proper way for President Trump to deal with those allegations would have been to ask the Attorney General to investigate.
They cannot have it both ways.
I believe that it is fair to criticize President Trump's over-reliance on his private attorney, Rudy Giuliani, to investigate alleged corruption and conflicts of interest regarding the Bidens and Burisma. However, I do not find this to be a remotely impeachable offense and believe it would be beneficial for the country to find other ways to deal with such matters in the future.
HOUSE IMPEACHMENT CASE DOES NOT MEET REMOVAL STANDARD:
Assuming the facts — in the light most favorable to the House managers – that for a period of time the aid was suspended by President Trump to get Ukraine to investigate the Bidens and election interference, I find both articles fail as impeachable offenses.
I find this to be the case even if we assume additional facts from Mr. Bolton are accurate.
The simple fact is the Ukrainians received the military aid and did not open the requested investigation.
The allegations contained in this impeachment are not what the Founding Fathers had in mind as high crimes or misdemeanors. Our Founding Fathers, in my view, envisioned serious, criminal misconduct that would shake the foundation of the American constitutional system.
The Nixon Impeachment had broad, bipartisan support once the facts were revealed. The Clinton Impeachment started with bipartisan support in the House and ended with bipartisan support in the Senate, even though it fell well short of the two-thirds vote required to remove a president.
I hope my decision to vote not guilty on both articles of impeachment is seen as a rejection of WHAT the House of Representatives did and HOW they did it.
To remove a President from office requires conduct that shakes the very foundation of our constitutional system.
This impeachment effort fell far short of that high standard.
Paid For By Team Graham, Inc.",1c0a76b020914ce3eff59fddf4342701,0,0,0,
63,"Donald Trump is taking his dog Lindsey Graham out for a walk:
If I were a Senator or Congressman, the first person I would call to testify about the biggest political crime and scandal in the history of the USA, by FAR, is former President Obama. He knew EVERYTHING. Do it @LindseyGrahamSC, just do it. No more Mr. Nice Guy. No more talk!
Will Lindsey sit, shake, and roll over to Trump’s command, or will he actually do his job and work to address the coronavirus in the Senate?
No matter what Lindsey Graham does, we know that he’s always willing to do Donald Trump’s dirty work. It’s time for Lindsey to go.
Will you rush a donation to our Defeat Lindsey Graham Fund so we have the resources to compete in South Carolina?
Chip in $25 →
Chip in $50 →
Chip in $100 →
Chip in $200 →
Chip in $250 →
Other Amount →
We’ll be honest, NO ONE would have predicted that South Carolina would be in play this election. But voters in the Palmetto State are catching on to Lindsey Graham’s blind loyalty to Donald Trump.
It’s why polls show Graham in a DEAD HEAT with Democrat Jaime Harrison:
Lindsey Graham: 47% Jaime Harrison: 45%
We CAN win this seat and flip the Senate -- but we need a SURGE of donations to our Defeat Lindsey Graham Fund TODAY so we can support Jaime Harrison and close the polling gap.
Chip in right away:
Chip in $25 →
Chip in $50 →
Chip in $100 →
Chip in $200 →
Chip in $250 →
Other Amount →
Thanks,
\-- the Voter Protection Project
Voter Protection Project
Paid for by the Voter Protection Project and not authorized by any candidate or any candidate's committee.
If you'd like to support the Voter Protection Project, you can click here to make a donation.
We believe that emails are the best way for our campaign to stay in touch with supporters like you. But if you'd like to receive fewer emails, you can click here.
If you’d like to unsubscribe from all our emails, click here.",6c3595ecdc5293aa0fb6ca779608bb65,0,0,0,
64,"Four years ago today, ISIS terrorist Omar Mateen gunned down 49 people in the Pulse Night Club in Orlando, Florida.
Laura Loomer for Congress
Patriot,
Four years ago today, ISIS terrorist Omar Mateen gunned down 49 people in the Pulse Night Club in Orlando, Florida.
Following the terrorist attack, the media and Democrat politicians labeled it a hate crime against the LGBTQ community and immediately began the call to restrict our Second Amendment rights.
But their narrative was misleading.
After failing to gain entry to Disney World, Mateen’s original target, he chose Pulse nightclub as the location of his terrorist attack.
The Islamic terrorist was outraged by the killing of ISIS leader Abu Waheeb a month earlier, which is why he stormed the gay nightclub, massacring 49 people, holding others hostage, while pledging allegiance to ISIS.
But democrats still deny it was an act of Islamic terrorism to this day.
Ilhan Omar posted on Twitter, ""Let’s remember the attack for what it was: a hate crime against the LGBTQIA+ community.""
Just hours ago, Nancy Pelosi called it a ""shocking act of hatred.""
Other Democrats like my opponent Lois Frankel are refusing to admit this was an act of Islamic terrorism, and are instead attacking law abiding gun owners.
Islamic Terrorism doesn’t fit the narrative of Democrats in this critical election year. Their ""hate America"" agenda bolsters terrorists and some Democrats like Ilhan Omar and Rashida Tlaib work directly with groups that are officially designated as terrorist organizations. Ilhan Omar once advocated for nine men in her district who joined ISIS, asking a judge to lessen their sentencing.
This is why I’m headed to Washington. And I need your help to get there.
Help me honor the American lives lost to Islamic Terrorism by allowing me to actively fight against those who would go so far as to change the narrative to fit their agenda.
I have to go back to Ilhan Omar’s quote, ""Let’s remember the attack for what it was . . . ""
That’s a shameful, outrageous lie!
FOURTY-NINE lives were lost on this day four years ago. FOURTY-NINE men and women were stalked and many were shot at point blank range by an ISIS TERRORIST.
Let’s not forget the attack for what it was . . . ISLAMIC TERRORISM.
Help me get to Washington so that next year, on the fifth anniversary of this attack, I can remind Ilhan Omar and hand her the names of the men and women killed by an ISIS terrorist.
Thank you again for all that you do.
Respectfully,
Laura Loomer
Paid for by Laura Loomer for Congress Inc
Contributions to Laura Loomer for Congress Inc are not tax deductible for federal income tax purposes. Contributions from corporations, labor unions, federal contractors, and foreign nationals are prohibited.
Laura Loomer for Congress Inc
720 Lucerne Ave, #1465
LAKE WORTH, FL. 33460
Unsubscribe",ee9b43307818017f6a58b69dd2c636bd,0,0,0,
65,"I've been attacked because I'm a Black female Republican. Please consider helping me fight backI've been attacked because I'm a black female Republican. Please consider helping me fight back.  Don't want to receive our emails? Unsubscribe here. Lerah Lee for Congress
Alex,
I knew that when I signed up to run for Congress as a Black female Republican it wouldn’t be easy. Running for public office requires for one to put it all on the line.
For the past 25 years, I’ve spent my time raising five children and educating the children of my fellow Americans. I have no dirty laundry of which to speak – however, it does take some getting used to seeing your name in the newspaper, your face on a website, or in digital ads.
But the most challenging part of running for Congress as a conservative Republican woman is the names, the insults and the racial slurs the trolls on the internet have lobbed my way, seemingly only for one of two reasons:
1. Because I’m a female Republican of color with views of my own – which often diverge with others in the Black community.
2. Because racism is alive and well in the United States.
Send A Black Conservative
To Congress
Notice some of the more eloquent comments I’ve received in feedback from previous emails I’ve sent out to you and others around the country: ALERT: if you have an aversion to foul language – STOP reading now.
Notable Comments:
* “Truth is you’re just a “n****r”
* As far as reparations are concerned, the N*****S owe the white man reparations
* “You are screwed to believe Republicans will ever do any good for anyone but themselves”
* “Turn coat, Uncle Tom”
* “You’re a f******g uncle Thomasina dancing for the GOP”
* “F**k Off Racist “B***H”
* “Sellout”
* “I am for no black that is racist. And you sure are”
Stand Against Racism
Donate Today
I have thick skin – these comments don’t bother me personally. What does bother me is that there are people out there that don’t seem to believe there is a place for a conservative like me in the Republican Party – or because of the color of my skin I’m expected to be a Democrat.
Some of the comments above are, indeed, from self-identified Democrats. Say what you want about President Trump, but …
* Would a racist president stand for pro-life legislation when the majority of babies impacted by abortion are babies with disabilities and babies of color?
* Would a racist prioritize reducing prison sentences for non-violent crimes which disproportionately affect minority communities?
* Would a racist give the most money to historically black colleges and universities of any recent president?
As Republicans, we should be so proud.
Send a Black Conservative
To Congress »
Just like EVERY OTHER AMERICAN, I’m entitled to my own opinion and my choice of political party.
Like every other email requesting financial support for my campaign that I’ve sent out, I fully expect to receive negative feedback.
What I won’t tolerate is being the target of racial slurs simply because of what I stand for.
If you’re pro-life, pro-business, a supporter of limited government and want to keep your private health insurance – then I’m asking you to stand with me today so that I can go to Washington to fight for you!
I'm so grateful to you, Alex,
Blessings always,
Lerah Lee photo
Dr. Lerah Lee
P.S: I’m on a mission to uplift ALL Americans, Alex, -- and I hope you’ll show your support by making a contribution to my campaign today.
Send a Black Conservative
To Congress »
Paid for by Lerah Lee for Congress",d1cb849a8bfad1c0c079a375f4567a72,0,0,0,interesting perspective from a Black Republican woman
66,"This could change EVERYTHING:
The Democratic Strategy Institute is dedicated to training a wave of Democratic candidates and campaign staff. Together, we'll win a progressive landslide and defeat Trump. If you want to receive only our most important emails, click here. If you want to unsubscribe, click here.
DEVELOPING: Democrats float clever plan to IMPEACH Trump and block his Supreme Court Nominee If Democrats impeach Trump, he’ll be forced to go on Trial immediately. Supreme Court hearings will be blocked.
Do you want Democrats to IMPEACH Trump and block his Supreme Court Nominee?
YES >>
NO >>
UNSURE >>
Remember: Donald Trump was impeached BEFORE Coronavirus. Now there’s OVERWHELMING evidence to convict him for his crimes.
[OFFICIAL IMPEACHMENT POLL] for [[EMAIL_REDACTED]]
Conducted on Thursday, 09.24.2020 for Florida Democrats
This exclusive poll is registered to [[EMAIL_REDACTED]]. Please respond within [1] hour for your response to count in our data.
Trump is announcing his choice for Supreme Court Justice in DAYS. The stakes could not be higher. The very fabric of our Democracy is at risk.
NOW: Trump is SHAKING at the idea of being impeached by House Democrats again. This would totally RUIN his evil Supreme Court plans!
Trump has committed so many impeachable crimes this year alone -- from intentionally covering up the COVID-19 outbreak to kidnapping peaceful protestors.
He deserves to be impeached so his Supreme Court nominee can be BLOCKED! This could change EVERYTHING!
But first, we need to know what Democrats in Florida think about Trump’s impeachment and the Supreme Court. We need just [10] more responses!
Look, if you care about saving the Supreme Court, you need to take this poll →
Should Trump be IMPEACHED to BLOCK his Supreme Court nomination?
YES >>
NO >>
UNSURE >>
This isn’t over,
\-- Democratic Strategy Institute
This message was sent to: [[EMAIL_REDACTED]]
Click here to receive fewer emails. | Click here to unsubscribe.
Thank you for supporting the Democratic Strategy Institute. We power Progressive campaigns to victory.
Democratic Strategy Institute
We’re proudly 100% funded by good grassroots Democrats.
OFFICIAL DEMOCRATIC DONOR FILE
Supporter: [[EMAIL_REDACTED]]
Donor Status: You Have Not Donated
Matching Donation Offer: Your gift will be 400%‑Matched
Donate to Democrats Now >>
Safe and Secure Checkout Confirmed
American Express Apple Pay Mastercard PayPal Visa
Who are we? The Democratic Strategy Institute is a new project of the National Democratic Training Committee, the largest free Democratic training organization in the country. We’re a grassroots-funded organization working non-stop to elect a WAVE of Progressives nationwide.
Our experts are training an army of Democratic candidates and political staff to run revolutionary grassroots campaigns to defeat Republicans.
We’re dedicated to gathering, analyzing, and sharing the best practices, strategies, and cutting edge tactics used by Democratic campaigns across the country. And we need grassroots donations to fund our work!
Donate to the Democratic Strategy Institute >>
Thank you for being a good Democrat and reading our emails!
The future of the Democratic party depends on building a massive bench of Progressive candidates and staff. That’s why we train and connect candidates, campaign staff, and local leaders. If we can train enough candidates and campaign staff nationwide, we’ll have what it takes to save our Democratic majority, flip the Senate, and end Trump’s Presidency.
But our work costs a lot of money. We depend on donations from proud grassroots Democrats like you. Can you chip in?
Donate to the Democratic Strategy Institute >>
If you’d like to receive fewer emails, please click here. If you’d like to unsubscribe, click here.
Thank you for doing your part to elect a wave of Progressives and defeat Donald Trump!
Paid for by the Democratic Strategy Institute, [[URL REDACTED]], and not authorized by any candidate or candidate's committee.",7268178a33a95723f26aeab9a3a266ef,0,0,0,
67,"By now I'm sure you've heard, Democrats forced the vote yesterday and have officially IMPEACHED President Trump. News Headlines
Alex,
By now I'm sure you've heard, Democrats forced the vote yesterday and have officially IMPEACHED President Trump.
Here's the kicker: Nancy Pelosi has already admitted this was all a sham and that the Dems' impeachment effort has been going on for ""two and a half"" years.
This morning things got even [[URL REDACTED]] has announced she's going to sit on impeachment. Essentially she REFUSES to send the articles to the Senate until she thinks there is a chance that the Senate will remove President Trump from office.
Pelosi is truly acting as judge and jury.
So, I need to know if YOU will help set the record straight and join CDP's official Impeachment Defense Team.
We need to tell President Trump right away if you've got his back -- add your name below!
CDP'S OFFICIAL IMPEACHMENT DEFENSE TEAM
I, by digitally signing my name below, do hereby signal my acceptance to become a member of CDP'S IMPEACHMENT DEFENSE TEAM. I will not stand on the sidelines while liberal Democrat forces, unable to defeat President Trump at the ballot box in a fair election, seek to usurp the will of the American people using impeachment to REMOVE Donald Trump from office.
Alex Brown
[[EMAIL_REDACTED]] 32009
DIGITALLY SIGN >>
Please, act now -- before it's too late! To be effective the IMPEACHMENT DEFENSE TEAM needs to quickly reach an additional 50,000 members -- and that means that your signature is of the utmost importance!
I have been warning everyone how the Democrats have been cooking up this plot to remove the President from office, and now their plan is in full swing!
That is why I'm asking you to join CDP'S IMPEACHMENT DEFENSE TEAM immediately.
We must assemble this team now to actively counter their unprecedented attack -- and we need you on our team. So, please don't delay, click here to sign your name and join CDP'S IMPEACHMENT DEFENSE TEAM.
We are amassing a team of stalwart defenders of President Donald Trump for the sole purpose of defending him and preventing the liberal left from undoing the will of the voters. With your help, we will match them blow for blow by:
* Advocating for President Trump on news outlets -- who who will have us on -- across the country, including CNN, FoxNews, MSNBC and everything in between.
* Running hard-hitting ads across all mediums, including internet, radio, TV and print.
* Rallying our base of supporters to fight back against the lies, deceit and mud-slinging of the Democrats.
* Engaging in online efforts to coalesce activists in support of President Trump and against the sinister powers that are trying to defeat him.
* Supporting deserving candidates that are facing tough re-election bids from a Democratic Party desperate to proceed with impeachment.
This effort will not be easy and it certainly won't come without significant cost.
While our adversaries have sugar-daddy donors like George Soros and Hollywood, we rely solely on your support.
That is why, in addition to joining our IMPEACHMENT DEFENSE TEAM, I am also calling on you to become one of our financial partners with a donation today.
Defend President Trump and help re-elect President Trump in 2020!
Alex, I can't stress this enough. The anti-Trump forces are strong and FULL of hate for him and his policies. They will stop at nothing and will not be satisfied until President Trump is removed from the White House.
So, again, without delay:
1. Join CDP'S IMPEACHMENT DEFENSE TEAM by signing your name to the linked petition; and
2. after that, make your generous Defend Trump contribution today.
I greatly look forward to you joining our team!
For Liberty, Freedom, and JUSTICE for all,
Senator Ted Harvey (R-CO)
Chairman, Committee to Defend the President
P.S. The Democrats have finally done it. They've impeached President Trump. In their eyes, his conservative achievements thus far are grounds for the ""high crimes and misdemeanors"" requirement for impeachment. We must not let them succeed. So, please, without delay, join CDP'S IMPEACHMENT DEFENSE TEAM by signing your name and make your most generous contribution today.
Mission Statement
Paid for by the Committee to Defend The President Not authorized by any candidate or candidates committee
[[URL REDACTED]]
about
Don't want to receive any more of our emails? Click here to unsubscribe.",59a7b1da6eafff1b45cb4c359cc8a542,0,0,0,
68,"Your signature is pending, please sign before midnight.
End Citizens United is dedicated to electing Democrats, transforming our broken campaign finance system, and ultimately ending Citizens United. If you really want to receive only our most urgent emails or unsubscribe, click here.
SIGN TO DEMAND TRUMP'S ATTORNEY GENERAL RESIGN
FIRST: Attorney General William Barr said it ""would be a crime"" for a President to pardon someone in a quid pro quo.
THEN: Barr did NOTHING when Donald Trump commuted the sentence of his crony Roger Stone, who stayed silent to HIDE Trump's crimes.
NOW: We're demanding Barr's resignation. His hypocritical disrespect for the rule of law is unacceptable.
We need 20,000 signatures by midnight to validate this petition. Please sign immediately:
DEMAND BARR RESIGN >>
* [967] SIGNATURES NEEDED *
Trump's Attorney General is abusing his power to help Trump and his political allies. He serves Trump, NOT the American people.
Barr's actions are a Constitutional Crisis. He must RESIGN!
If we don't get enough signatures, we won't be able to send our petition.
Please represent Democrats and sign to restore our justice system immediately:
DEMAND BARR RESIGN >>
* SIGNATURE PENDING *
Time is running out!
[[URL REDACTED]]
This message was sent to: [[EMAIL_REDACTED]]
Click here to receive fewer emails. | Click here to unsubscribe.
End Citizens United
Thank you for supporting End Citizens United PAC. Our entire team is working to the bone to pass SWEEPING Campaign Finance Reform -- the future of our Democracy depends on it:
DONATE TO END CITIZENS UNITED ➞
When we pass the Constitutional Amendment to overturn Citizens United, our movement will go down in history as HEROES. And when the next generation asks what you did to stop Donald Trump, you’ll be able to say you were a Proud Member of End Citizens United.
We know we send a lot of emails. And you might be wondering why: We aren’t a SuperPAC. We’re not funded by billionaires. We rely on Democrats giving an average gift of $13 to emails like this to fuel our entire operation. We spend EVERY DIME so efficiently by running proven effective ads to win the most competitive races, pushing HARD to pass Sweeping Campaign Finance Reform, and building our movement.
However, if you'd like to receive fewer emails, you can click here. If you'd like to unsubscribe from our emails, click here. If you'd like to donate to help fund our efforts to fix America's broken campaign finance system, please click here.
From the entire End Citizens United team, thanks for your support!
* * *
End Citizens United PAC
P.O. Box 66005
Washington, D.C. 20035
PAID FOR BY END CITIZENS UNITED PAC ([[URL REDACTED]]) AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.
DONATE TO END CITIZENS UNITED ➞",e75d48087c66a55ed57f3a6916b5415e,0,0,0,
69,"This is the most competitive, consequential Senate race in America, friend.
And TOMORROW is the last end-of-quarter FEC fundraising deadline before the Election.
Here are the facts:
* I run a business that exposes corruption, organized crime, and war crimes around the world. I'm running against a disgraced Senator who was buying stock in manufacturers of medical equipment and vaccines while he had access to classified coronavirus briefings before the market crashed.
* Senator Perdue and I are running NECK AND NECK; six polls in the last 10 days show us within the margin of error.
* Mitch McConnell's super PAC has spent more against me than any other Democratic challenger in the country!
Friend, if I don't win, we probably don't retake the Senate, and Mitch McConnell remains Majority Leader.
We can't let that happen, friend.
Tomorrow is the LAST public end-of-quarter fundraising deadline before Election Day -- and I need your help. Please, rush a donation to win in Georgia and take back the Senate.
If you've saved your payment information with ActBlue Express, your donation will go through immediately:
EXPRESS DONATE: $10
EXPRESS DONATE: $20
EXPRESS DONATE: $50
EXPRESS DONATE: $100
OTHER AMOUNT
Much love,
Jon
Sent from my iPhone
This message was sent to: [[EMAIL_REDACTED]]
Click here to receive fewer emails. | Click here to unsubscribe.
Jon Ossoff for Senate
P.O. Box 450326, Atlanta, GA 31145
PAID FOR BY JON OSSOFF FOR SENATE
This message was sent to: [[EMAIL_REDACTED]] | Change or update your email address by clicking here.
We believe that emails are a crucial way for our campaign to stay in touch with supporters like you. However, if you'd prefer to receive fewer emails, you can click here. If you would like to unsubscribe, click here.
Our campaign is powered by supporters like you. Your grassroots support is critical to electing Jon Ossoff and helping Democrats win back the Senate. If you'd like to donate to our campaign, please click here. Thanks for having Jon's back!
Donate Now >>",a0b597fcc83e1e1fc87264e22e6884d1,0,0,0,
70,"SCOTUS Protects Gender Identity & Sexual Orientation Against
Workplace Discrimination
Dear Friend,
Today, the Supreme Court delivered a landmark win for equality and justice in our country. In a 6-3 decision, the Court ruled that gender identity and sexual orientation are protected from workplace discrimination under Title VII of the Civil RIghts Act of 1964. Discrimination against LGBTQ persons, however, continues and is a goal of the current Administration and its supporters in Congress, including Jackie Walorski.
The decision highlights what is at stake in November. Jackie Walorski is virulently anti-LGBTQ. Pat Hackett will be the first openly LGBTQ member of Congress from Indiana and believes in Dignity and Justice for All. Unlike Jackie, Pat understands that discrimination is not a Hoosier or American value.
In 2016, Jackie offered her full support to the Russell Amendment, a horrific piece of legislation that made government funding of discrimination against LGBTQ persons under the guise of religious liberty perfectly legal. Jackie’s view was extreme and out of step with the bipartisan main. Jackie also opposed marriage equality and hate crime legislation that includes LGBTQ protections. She continues to oppose the Equality Act.
Jackie is out of step with the goodness of the people of this District. She is harmful to LGBTQ families and proud in her support of the Pence/Trump Administration. Can you invest in our campaign to send Pat Hackett to Washington as our Representative and advocate for Dignity and Justice for All?
INVEST TODAY →
INVEST $25 IMMEDIATELY →
If you have your information saved with ActBlue, your donation will go through immediately.
\-- Team Hackett
DONATE NOW
Facebook
Instagram
Twitter
Website
Pat Hackett is a lifelong advocate for her community. Now, she's running for Congress to reclaim the People's House, return authority to the people, and end the corrupting influence of money in politics. She will fight to end corruption in politics so that we can provide healthcare for everyone, end the gun violence epidemic, and address the catastrophic challenges of climate change.
Pat Hackett for Congress
PO Box 8066
South Bend, IN 46660-8066
Add us to your address book
Unsubscribe
Paid for by Pat Hackett for Congress",ecc458d26fa46c6be396982594132a82,0,0,0,
71,"Hello friend,
I wanted to be sure you saw Chairman Langworthy's email from last Thursday announcing your exclusive opportunity to obtain your 2020 New York Republican Party membership card.
Our goal is to have every member on the rolls by October 1st, so check out the email below and make sure to secure your card TODAY!
For just $25, you will receive official membership status and a personalized card. Your donation will allow us to keep up the fight in the final weeks of this critical 2020 election cycle.
Thank you for your support.
Best,
Jessica Proud
Communications Director
CLICK HERE TO BECOME AN OFFICIAL 2020 MEMBER OF THE NYGOP
Friend,
The future of our country and our state is on the line. Chaos, anarchy and violent crime has gripped cities across New York and our leaders have turned their backs on the brave heroes in law enforcement who keep us safe.
While Cuomo, de Blasio and New York Democrats seek to limit the rights and freedoms of law-abiding New Yorkers, dangerous criminals are allowed free rein.
That is why I am writing to you today to ask you to renew your New York Republican Party membership for the 2020 election cycle.
This is no time to sit back--our mission is more critical than ever. Democrats in New York have already delivered a disastrous end to bail laws that are putting violent criminals right back onto the streets. They have already gutted the NYPD's budget and they won't be happy until they have completely dismantled everything that makes our country so special.
We’re counting on loyal members like you to help us ensure our strong Republican candidates have the resources they need to fight back against this extremism.
According to our records, you have not yet renewed your New York Republican Party membership for the 2020 election cycle.
Make sure you stand up and are counted. If you don’t renew soon, you will miss access to critical information about the 2020 election cycle, including President Trump’s reelection and our important congressional and state legislative races.
You must act now.
Get your exclusive 2020 NYGOP Membership Card TODAY!
President Trump is counting on us to deliver him a big re-election victory, and he told me personally how important it is to him to win right here in New York.
We worked tirelessly to recruit strong Republicans to run for office and I’m so excited about the slate of new fighters who are running this year to restore common sense and balance to government.
Everything is on the line.
Restoring two-party government is essential to New York’s future. Our wins this year will preserve the New York Republican Party for the next decade after redistricting.
Democrats’ extreme policies have already driven more than a million New Yorkers to other states and we are facing an even greater mass exodus thanks to coronavirus and the unraveling of our public safety.
We cannot afford to let this radical agenda gain a permanent foothold in New York.
We can stop all of this NOW, and we WILL.
It’s time for common sense to make a comeback in New York and it starts now with the NYGOP.
As a sustaining 2020 member, you will play a vital role in our New York GOP operations. If we’re going to win again, we’re going to need every member to renew their commitment to the NYGOP.
Can we count on you to renew your 2020 New York Republican membership today with a generous donation of $25 today? When we receive your contribution, we will ship you an exclusive 2020 membership card.
FOR $25 SECURE YOUR OFFICIAL 2020 REPUBLICAN MEMBERSHIP TODAY
Your membership goes directly toward helping our Republican candidates WIN. Please contribute $25 or more to ensure our New York Republican Party can deliver big victories this November.
Thank you.
Sincerely,
Nick Langworthy,
Chairman of the NYGOP
Facebook    Twitter
New York Republican State Committee | 315 State Street, Albany, NY 12210
Unsubscribe [[EMAIL_REDACTED]]
Update Profile | About our service provider
Sent by [[URL REDACTED]] powered by
Trusted Email from Constant Contact - Try it FREE today.
Try email marketing for free today!",940f310de28180a9e8726cdc6285e646,1,0,1,green text could be A
